WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((6.10548497795947 44.9324002602317))",PLANDEAU0000000007458696,Plan d'eau,"Glacier, névé",glacier de la muzelle
"MULTIPOINT ((5.87016657318197 45.0339265920994))",PLANDEAU0000000007458561,Plan d'eau,Lac,lac de prévourey
"MULTIPOINT ((6.1247863100075 45.138632723521))",PLANDEAU0000000007458378,Plan d'eau,"Glacier, névé",glacier des rousses
"MULTIPOINT ((6.10776074336824 45.3371882664807))",PLANDEAU0000000356380182,Plan d'eau,Lac,le lac rouge
"MULTIPOINT ((6.14973294184903 45.1704615352907))",PLANDEAU0000000007458292,Plan d'eau,"Glacier, névé",glacier de la cochette
"MULTIPOINT ((5.88545856598969 45.2558786716004))",PLANDEAU0000000007458175,Plan d'eau,Lac,lac du bois gramont
"MULTIPOINT ((5.93285066000702 45.0511524661059))",PLANDEAU0000000007458529,Plan d'eau,Lac,lac culasson
"MULTIPOINT ((6.04497432927385 45.3224221483406))",PLANDEAU0000000007458034,Plan d'eau,Lac,lac de crèvecœur
"MULTIPOINT ((6.25253664031976 44.8764190251017))",PLANDEAU0000000007458762,Plan d'eau,"Glacier, névé",glaciers de la lavey
"MULTIPOINT ((6.13320014063642 44.9108310014709))",PLANDEAU0000000007458712,Plan d'eau,"Glacier, névé",glacier du montagnon
"MULTIPOINT ((6.00008796304139 45.1206968023114))",PLANDEAU0000002005829712,Plan d'eau,Lac,étang de champeaux
"MULTIPOINT ((5.7266094297383 44.9976068310799))",PLANDEAU0000000007458615,Plan d'eau,Lac,grand lac
"MULTIPOINT ((6.05611524827277 45.3194420473214))",PLANDEAU0000000007458055,Plan d'eau,Lac,lac de la belle aiguette
"MULTIPOINT ((5.8454834641058 44.9840289552547))",PLANDEAU0000000007458641,Plan d'eau,Lac,lac de charlet
"MULTIPOINT ((5.61222052055133 45.3016265130073))",PLANDEAU0000000052529227,Plan d'eau,Lac,étang de l'île rose
"MULTIPOINT ((6.24279971614988 44.8543566985411))",PLANDEAU0000000007458808,Plan d'eau,"Glacier, névé",glacier de la muande
"MULTIPOINT ((5.6685342161802 45.2117198359868))",PLANDEAU0000000007458284,Plan d'eau,Lac,plan d'eau de l'ovalie
"MULTIPOINT ((6.17433222364327 44.9035843093483))",PLANDEAU0000000007458734,Plan d'eau,"Glacier, névé",glacier des arias
"MULTIPOINT ((5.93250032086052 45.0740536824002))",PLANDEAU0000000007458505,Plan d'eau,Lac,lac de beauregard
"MULTIPOINT ((5.77207860378911 44.9349447790989))",PLANDEAU0000000007458700,Plan d'eau,Lac,étang de la centrale
"MULTIPOINT ((5.93746069254226 45.0542718758153))",PLANDEAU0000000007458526,Plan d'eau,Lac,lac de la veche
"MULTIPOINT ((5.89633643483884 45.1304306068085))",PLANDEAU0000000007458413,Plan d'eau,Lac,lac levetel
"MULTIPOINT ((5.74331596713083 45.1214166783321))",PLANDEAU0000000007458439,Plan d'eau,Lac,le lac
"MULTIPOINT ((5.80084946769932 45.1900181577047))",PLANDEAU0000000007458309,Plan d'eau,Lac,lac de la taillat
"MULTIPOINT ((6.33713913994239 44.8616329772044))",PLANDEAU0000000007458786,Plan d'eau,"Glacier, névé",glacier de la pilatte
"MULTIPOINT ((6.1654776993615 45.3255773776505))",PLANDEAU0000000007458031,Plan d'eau,Lac,lac inférieur
"MULTIPOINT ((6.34759463324059 44.8672160416879))",PLANDEAU0000000007458785,Plan d'eau,"Glacier, névé",glacier du coin
"MULTIPOINT ((5.97831805372221 45.3598048552849))",PLANDEAU0000000007458002,Plan d'eau,Lac,étang du grand glairon
"MULTIPOINT ((5.93483655267828 44.8125696975118))",PLANDEAU0000002000777109,Plan d'eau,,lac du sautet
"MULTIPOINT ((5.94441859713094 45.3173348175008))",PLANDEAU0000002000777229,Plan d'eau,,gravière de la terrasse
"MULTIPOINT ((6.06923575848645 45.3420389685506))",PLANDEAU0000000007458014,Plan d'eau,Lac,lac des tavernes
"MULTIPOINT ((6.20242223988846 44.8656738167321))",PLANDEAU0000000007458789,Plan d'eau,"Glacier, névé",glacier des sellettes
"MULTIPOINT ((5.93358548999022 45.1523870812953))",PLANDEAU0000000007458360,Plan d'eau,Lac,lac bernard
"MULTIPOINT ((6.30007771834964 44.8811253007369))",PLANDEAU0000000007458757,Plan d'eau,"Glacier, névé",glacier du petit chardon
"MULTIPOINT ((6.17784845297314 45.3253672530142))",PLANDEAU0000000007458029,Plan d'eau,Lac,lac de la colombière
"MULTIPOINT ((6.2841939027836 44.9135836968889))",PLANDEAU0000000007458707,Plan d'eau,"Glacier, névé",glacier de l'encoula
"MULTIPOINT ((6.35494705101664 44.9007954913606))",PLANDEAU0000000007458705,Plan d'eau,"Glacier, névé",glacier de la temple
"MULTIPOINT ((6.00389778030568 45.4022752341862))",PLANDEAU0000000007457911,Plan d'eau,Lac,étangs du maupas
"MULTIPOINT ((6.00389778030568 45.4022752341862))",PLANDEAU0000000007457911,Plan d'eau,Lac,maupas
"MULTIPOINT ((5.93735967850637 44.9889427947273))",PLANDEAU0000000007458635,Plan d'eau,"Glacier, névé",le grand glacier
"MULTIPOINT ((6.03901491672316 45.0951135340835))",PLANDEAU0000000007458449,Plan d'eau,Lac,bassin langaret
"MULTIPOINT ((6.11536884054638 45.3692495284422))",PLANDEAU0000000007457983,Plan d'eau,Lac,lac du mont mayen
"MULTIPOINT ((6.05082961146213 45.3115114440469))",PLANDEAU0000000007458056,Plan d'eau,Lac,lac de séchident
"MULTIPOINT ((6.31612549759353 44.9657109797551))",PLANDEAU0000000007458620,Plan d'eau,"Glacier, névé",glacier de la grande ruine
"MULTIPOINT ((6.11312327420916 45.2426091218897))",PLANDEAU0000000007458165,Plan d'eau,"Glacier, névé",glacier du rocher blanc
"MULTIPOINT ((6.19447552944358 44.8752722565426))",PLANDEAU0000000007458764,Plan d'eau,"Glacier, névé",glacier de font turbat
"MULTIPOINT ((6.07791922645137 45.2507141930204))",PLANDEAU0000002000777024,Plan d'eau,,lac carré
"MULTIPOINT ((5.83811206917894 45.2335036057809))",PLANDEAU0000002000937442,Plan d'eau,Lac,lac chartreuse
"MULTIPOINT ((6.06099229377361 45.3814375516922))",PLANDEAU0000002000776993,Plan d'eau,,bassin du flumet
"MULTIPOINT ((5.94485299783563 45.1718859868901))",PLANDEAU0000000007458333,Plan d'eau,Lac,lac du loup
"MULTIPOINT ((6.1100649704156 44.9097764690811))",PLANDEAU0000000007458716,Plan d'eau,"Glacier, névé",glacier de coin charnier
"MULTIPOINT ((6.14613291109926 45.1126858023214))",PLANDEAU0000000007458399,Plan d'eau,Lac,lac du cerisier
"MULTIPOINT ((6.18136248405059 44.8972548811774))",PLANDEAU0000000007458736,Plan d'eau,"Glacier, névé",glacier du bec du canard
"MULTIPOINT ((6.02870925561991 45.2331324323373))",PLANDEAU0000000007458223,Plan d'eau,Lac,lacs du vénétier
"MULTIPOINT ((6.03335380475635 44.9824871161439))",PLANDEAU0000000007458608,Plan d'eau,"Glacier, névé",glacier du rochail
"MULTIPOINT ((5.93411517251162 45.2151854264632))",PLANDEAU0000000052532237,Plan d'eau,Lac,lac de sainte-agnès
"MULTIPOINT ((6.12571238353856 45.2800711067513))",PLANDEAU0000000007458105,Plan d'eau,"Glacier, névé",glacier d'arguille
"MULTIPOINT ((6.3398811645431 44.9322414371377))",PLANDEAU0000000007458673,Plan d'eau,"Glacier, névé",glacier de borne pierre
"MULTIPOINT ((6.06006430686091 44.828429564455))",PLANDEAU0000000007458842,Plan d'eau,Lac,le lauvet
"MULTIPOINT ((6.25632717863116 44.8927098829248))",PLANDEAU0000000007458733,Plan d'eau,"Glacier, névé",glacier du vallon des étages
"MULTIPOINT ((6.00439796359496 45.1778963343944))",PLANDEAU0000000007458295,Plan d'eau,Lac,lac de la balmette
"MULTIPOINT ((6.10789752441639 44.9178681999221))",PLANDEAU0000000007458715,Plan d'eau,"Glacier, névé",glacier courbe
"MULTIPOINT ((5.68702515678561 45.0078969623788))",PLANDEAU0000002000777246,Plan d'eau,,torrent le drac
"MULTIPOINT ((5.66647656855685 45.237872766801))",PLANDEAU0000000007458229,Plan d'eau,Lac,étang de crétinon
"MULTIPOINT ((6.2359187502461 44.9028871269132))",PLANDEAU0000000007458708,Plan d'eau,"Glacier, névé",glacier des fétoules
"MULTIPOINT ((6.03867396257537 45.2964802776302))",PLANDEAU0000000007458088,Plan d'eau,Lac,le léatel
"MULTIPOINT ((5.61863255476044 45.2942312723159))",PLANDEAU0000000336563430,Plan d'eau,Lac,étang de la roize
"MULTIPOINT ((5.61863255476044 45.2942312723159))",PLANDEAU0000000336563430,Plan d'eau,Lac,la roize
"MULTIPOINT ((6.31246146230888 44.8700356373864))",PLANDEAU0000000007458755,Plan d'eau,"Glacier, névé",glacier du says
"MULTIPOINT ((5.87436287893267 45.1240182623692))",PLANDEAU0000000007458415,Plan d'eau,Lac,lac de la grenouillère
"MULTIPOINT ((6.2444714759097 44.8766397580742))",PLANDEAU0000002000777104,Plan d'eau,,lac des rouies
"MULTIPOINT ((6.26595927282468 44.9640448804189))",PLANDEAU0000000007458623,Plan d'eau,"Glacier, névé",glacier du plaret
"MULTIPOINT ((6.08993554551513 45.2547241200677))",PLANDEAU0000000007458166,Plan d'eau,Lac,lac de l'île
"MULTIPOINT ((6.27548162703471 44.9765492045455))",PLANDEAU0000000007458601,Plan d'eau,"Glacier, névé",glacier de la gandolière
"MULTIPOINT ((5.87449620664742 45.1561491374161))",PLANDEAU0000000007458363,Plan d'eau,Lac,étang des marais chauds
"MULTIPOINT ((5.80005507282581 45.2099687987962))",PLANDEAU0000000335048772,Plan d'eau,Lac,bassin de monarié
"MULTIPOINT ((5.60883425762233 45.1065789033554))",PLANDEAU0000002206377222,Plan d'eau,Retenue,retenue collinaire de combe oursière
"MULTIPOINT ((6.3306135117927 44.9217967943559))",PLANDEAU0000000007458691,Plan d'eau,"Glacier, névé",glacier de la véra pervoz
"MULTIPOINT ((5.96594870705206 45.4893724650045))",PLANDEAU0000000007457721,Plan d'eau,Lac,lac froment
"MULTIPOINT ((6.14224477426795 45.1600276804046))",PLANDEAU0000000007458321,Plan d'eau,"Glacier, névé",glacier nord de la barbarate
"MULTIPOINT ((5.9894830905124 45.237628538447))",PLANDEAU0000002205060381,Plan d'eau,Retenue,plan d'eau du pré de l'arc
"MULTIPOINT ((6.25870936279563 44.9947791471367))",PLANDEAU0000000007458581,Plan d'eau,"Glacier, névé",glacier ouest de la selle
"MULTIPOINT ((6.1654557952128 45.3228330453977))",PLANDEAU0000000007458030,Plan d'eau,Lac,lacs morétan
"MULTIPOINT ((6.1122431625163 44.9221112279839))",PLANDEAU0000000007458697,Plan d'eau,"Glacier, névé",glacier de la grande montagne
"MULTIPOINT ((6.03012829463978 45.2171897457282))",PLANDEAU0000000007458250,Plan d'eau,Lac,lac de la coche
"MULTIPOINT ((5.69215679529539 45.2215308267078))",PLANDEAU0000000242954583,Plan d'eau,Lac,le fiancey
"MULTIPOINT ((6.18320024955163 44.9938687100419))",PLANDEAU0000000007458585,Plan d'eau,Lac,lac vert
"MULTIPOINT ((6.18911802955141 44.8637078513349))",PLANDEAU0000000007458792,Plan d'eau,"Glacier, névé",glacier de la maye
"MULTIPOINT ((6.08717007439324 45.245380274574))",PLANDEAU0000000356380193,Plan d'eau,Lac,lac de la ratoune
"MULTIPOINT ((6.1653734570981 44.8941508136188))",PLANDEAU0000000007458739,Plan d'eau,"Glacier, névé",glacier du grand vallon
"MULTIPOINT ((6.0266536315699 44.9854133176125))",PLANDEAU0000000007458607,Plan d'eau,"Glacier, névé",ancien glacier rampant
"MULTIPOINT ((5.97213877171994 45.3595050158782))",PLANDEAU0000000007458004,Plan d'eau,Lac,étang de la berche
"MULTIPOINT ((5.83824385415458 45.2280500630041))",PLANDEAU0000002000937414,Plan d'eau,Lac,lac vercors
"MULTIPOINT ((6.31941336617515 44.9568652815824))",PLANDEAU0000000007458654,Plan d'eau,"Glacier, névé",glacier du bourcet
"MULTIPOINT ((6.23290872540468 44.8624352857488))",PLANDEAU0000000356600220,Plan d'eau,Lac,lac de la muande
"MULTIPOINT ((5.85094821707738 45.0314112324682))",PLANDEAU0000000007458573,Plan d'eau,Lac,lac du sénateur
"MULTIPOINT ((6.07790322184983 45.2484140910491))",PLANDEAU0000000356380211,Plan d'eau,Lac,les sept laux
"MULTIPOINT ((6.3447863058272 44.8788417380623))",PLANDEAU0000000007458754,Plan d'eau,"Glacier, névé",glacier gris
"MULTIPOINT ((5.91142838953108 45.0354309434959))",PLANDEAU0000000007458559,Plan d'eau,Lac,lac de l'émay
"MULTIPOINT ((5.9030902868109 45.0400662827577))",PLANDEAU0000000007458558,Plan d'eau,Lac,lac de la courbe
"MULTIPOINT ((6.26905177985385 44.8826930845855))",PLANDEAU0000000007458759,Plan d'eau,"Glacier, névé",glacier de l'âne
"MULTIPOINT ((6.16045780902533 45.0041202511062))",PLANDEAU0000000313097825,Plan d'eau,Lac,lac du sautet
"MULTIPOINT ((6.31424158632777 44.8905860679151))",PLANDEAU0000000007458731,Plan d'eau,"Glacier, névé",glacier du chéret
"MULTIPOINT ((6.13599823107201 45.3894345796334))",PLANDEAU0000000007457950,Plan d'eau,Lac,lac du collet
"MULTIPOINT ((6.30531705446839 44.9988729388108))",PLANDEAU0000000007458580,Plan d'eau,"Glacier, névé",glacier des étançons
"MULTIPOINT ((5.92961075368934 45.0749667585103))",PLANDEAU0000000007458482,Plan d'eau,Lac,lac des aiguillons
"MULTIPOINT ((6.16056996180967 44.9004230339942))",PLANDEAU0000000007458740,Plan d'eau,"Glacier, névé",glacier de la mariande
"MULTIPOINT ((6.17679152561466 45.0425694160504))",PLANDEAU0000000007458520,Plan d'eau,Lac,lac lovitel
"MULTIPOINT ((6.00498879372632 45.2053432459168))",PLANDEAU0000000007458252,Plan d'eau,Lac,les trois laux
"MULTIPOINT ((6.0383657984819 44.932488160165))",PLANDEAU0000002000777100,Plan d'eau,,lac labarre
"MULTIPOINT ((6.23994628437002 44.8582760195305))",PLANDEAU0000000007458788,Plan d'eau,"Glacier, névé",glacier du fond
"MULTIPOINT ((6.17525534612092 45.3429758899748))",PLANDEAU0000000007458013,Plan d'eau,Lac,lac du coteau
"MULTIPOINT ((6.26984930508641 44.9571431575561))",PLANDEAU0000000007458655,Plan d'eau,"Glacier, névé",glacier d'aréna
"MULTIPOINT ((5.54888486350372 45.0319305381789))",PLANDEAU0000000007458578,Plan d'eau,Lac,le lauzet
"MULTIPOINT ((5.98537428206629 45.170959644692))",PLANDEAU0000000007458328,Plan d'eau,"Glacier, névé",glacier de freydane
"MULTIPOINT ((6.14884499202169 45.1441493530059))",PLANDEAU0000000007458349,Plan d'eau,"Glacier, névé",glacier des quirlies
"MULTIPOINT ((6.14695830523551 45.1364953062222))",PLANDEAU0000000007458376,Plan d'eau,"Glacier, névé",glacier des malatres
"MULTIPOINT ((5.83829991237733 44.8568436535678))",PLANDEAU0000002000777253,Plan d'eau,,retenue de saint-pierre-cognet
"MULTIPOINT ((6.28280173608962 44.8790153196611))",PLANDEAU0000000007458758,Plan d'eau,"Glacier, névé",glacier du chardon
"MULTIPOINT ((5.84818611395465 45.0908120807813))",PLANDEAU0000002000777240,Plan d'eau,,lac luitel
"MULTIPOINT ((5.78931201586942 45.0314430265405))",PLANDEAU0000002000777245,Plan d'eau,,lac mort
"MULTIPOINT ((5.98858861501501 45.3840400318447))",PLANDEAU0000002000776995,Plan d'eau,,bassin du cheylas
"MULTIPOINT ((6.15670821554522 45.3485660389822))",PLANDEAU0000002000776949,Plan d'eau,,étang de périoule
"MULTIPOINT ((6.15670821554522 45.3485660389822))",PLANDEAU0000002000776949,Plan d'eau,,lac de périoule
"MULTIPOINT ((6.12428938142293 45.2893394679822))",PLANDEAU0000002000777005,Plan d'eau,,lac noir
"MULTIPOINT ((6.12428938142293 45.2893394679822))",PLANDEAU0000002000777005,Plan d'eau,,le lac noir
"MULTIPOINT ((6.11793945372008 45.2871503382652))",PLANDEAU0000002000777006,Plan d'eau,,lac blanc
"MULTIPOINT ((6.11793945372008 45.2871503382652))",PLANDEAU0000002000777006,Plan d'eau,,le lac blanc
"MULTIPOINT ((6.09067665059761 45.225383064194))",PLANDEAU0000002000777036,Plan d'eau,,lac de l'agnelin
"MULTIPOINT ((6.08513000226729 45.2508135911376))",PLANDEAU0000002000777030,Plan d'eau,,lac de la motte
"MULTIPOINT ((6.09204428806849 45.1370980472147))",PLANDEAU0000002000777012,Plan d'eau,,lac carrelet
"MULTIPOINT ((6.09027042351023 45.241985654637))",PLANDEAU0000002000777029,Plan d'eau,,lac blanc
"MULTIPOINT ((6.07578815575092 45.2205983090261))",PLANDEAU0000002000777033,Plan d'eau,,lac de la sagne
"MULTIPOINT ((6.08132725261968 45.2443313792568))",PLANDEAU0000002000777023,Plan d'eau,,lac cottepens
"MULTIPOINT ((6.07932243530857 45.2333218999322))",PLANDEAU0000002000777025,Plan d'eau,,lac du cos
"MULTIPOINT ((6.06674539151369 45.2383104185579))",PLANDEAU0000002000777032,Plan d'eau,,lac de la belle etoile
"MULTIPOINT ((6.06674539151369 45.2383104185579))",PLANDEAU0000002000777032,Plan d'eau,,lac de la belle étoile
"MULTIPOINT ((6.11226888911522 45.2224359968358))",PLANDEAU0000002000777034,Plan d'eau,,lac de l'âne
"MULTIPOINT ((6.11226888911522 45.2224359968358))",PLANDEAU0000002000777034,Plan d'eau,,lac de l'ane
"MULTIPOINT ((6.07428759712373 45.228790143882))",PLANDEAU0000002000777035,Plan d'eau,,lac jeplan
"MULTIPOINT ((5.98758445193873 45.2080233533844))",PLANDEAU0000002000777041,Plan d'eau,,lac de crop
"MULTIPOINT ((5.9727124593469 45.1785692028837))",PLANDEAU0000002000777050,Plan d'eau,,lac blanc
"MULTIPOINT ((5.94669114424003 45.1803811400161))",PLANDEAU0000002000777051,Plan d'eau,,lac de la grande sitre
"MULTIPOINT ((6.12621359709146 45.164430410175))",PLANDEAU0000002000777044,Plan d'eau,,lac de la jasse
"MULTIPOINT ((5.99941432138208 45.1652641274923))",PLANDEAU0000002000777046,Plan d'eau,,lac de belledonne
"MULTIPOINT ((5.96253124795644 45.1630256643211))",PLANDEAU0000002000777020,Plan d'eau,,lac du grand domènon
"MULTIPOINT ((5.95604190291051 45.1638411440385))",PLANDEAU0000002000777021,Plan d'eau,,lac du petit domènon
"MULTIPOINT ((5.93539574044096 45.1703295058663))",PLANDEAU0000002000777206,Plan d'eau,,lac du crozet
"MULTIPOINT ((6.16559151238138 45.1432210659596))",PLANDEAU0000002000777056,Plan d'eau,,lac des quirlies
"MULTIPOINT ((5.9763138463433 45.1600709950427))",PLANDEAU0000002000777047,Plan d'eau,,lac du boeuf
"MULTIPOINT ((5.9763138463433 45.1600709950427))",PLANDEAU0000002000777047,Plan d'eau,,lac du bœuf
"MULTIPOINT ((5.97419301485601 45.1556655585347))",PLANDEAU0000002000777048,Plan d'eau,,lac du bois
"MULTIPOINT ((5.9424513117737 45.1505596246881))",PLANDEAU0000002000777061,Plan d'eau,,lac david
"MULTIPOINT ((5.94237561279929 45.155866017518))",PLANDEAU0000002000777049,Plan d'eau,,lac claret
"MULTIPOINT ((5.93723021459299 45.1530705585588))",PLANDEAU0000002000777236,Plan d'eau,,lac longet
"MULTIPOINT ((5.93158681901311 45.1580981054343))",PLANDEAU0000002000777235,Plan d'eau,,lac merlat
"MULTIPOINT ((6.11913373591324 45.1415808180855))",PLANDEAU0000002000777011,Plan d'eau,,lac de la fare
"MULTIPOINT ((6.11211100766415 45.1318783739839))",PLANDEAU0000002000777057,Plan d'eau,,lac du milieu
"MULTIPOINT ((6.08771960842557 45.1182606824418))",PLANDEAU0000002000777015,Plan d'eau,,lac besson
"MULTIPOINT ((6.08951251477803 45.1254134398957))",PLANDEAU0000002000777059,Plan d'eau,,lac faucille
"MULTIPOINT ((5.91574305026281 45.1318295637952))",PLANDEAU0000002000777237,Plan d'eau,,lacs robert
"MULTIPOINT ((5.94179973718927 45.0744436874026))",PLANDEAU0000002000777079,Plan d'eau,,lac du grand pré
"MULTIPOINT ((5.94128482889709 45.0691989499165))",PLANDEAU0000002000777080,Plan d'eau,,lac du petit pré
"MULTIPOINT ((5.93137765903503 45.0613933823129))",PLANDEAU0000002000777241,Plan d'eau,,lac canard
"MULTIPOINT ((5.88044223402628 45.0477985005177))",PLANDEAU0000002000777244,Plan d'eau,,lac claret
"MULTIPOINT ((6.15639301053427 45.0043627132631))",PLANDEAU0000002000777090,Plan d'eau,,lac du plan
"MULTIPOINT ((6.15410100897838 45.0416890702582))",PLANDEAU0000002000777018,Plan d'eau,,lac du chambon
"MULTIPOINT ((5.93486312261262 45.0531942859432))",PLANDEAU0000002000777085,Plan d'eau,,lac de l'agneau
"MULTIPOINT ((5.67671318741208 44.9028848214579))",PLANDEAU0000002000777252,Plan d'eau,,lac de monteynard-avignonet
"MULTIPOINT ((5.77713910263538 45.0111672944061))",PLANDEAU0000002000777248,Plan d'eau,,grand lac de laffrey
"MULTIPOINT ((6.18079077606446 44.9870649292429))",PLANDEAU0000002000777093,Plan d'eau,,lac noir
"MULTIPOINT ((6.06429665308321 44.969960306454))",PLANDEAU0000002000777097,Plan d'eau,,le lauvitel
"MULTIPOINT ((6.01917696889704 44.9776929002347))",PLANDEAU0000002000777094,Plan d'eau,,lac du vallon
"MULTIPOINT ((6.09721839265798 44.9508178539384))",PLANDEAU0000002000777096,Plan d'eau,,lac de la muzelle
"MULTIPOINT ((6.04396831959924 44.9576672638565))",PLANDEAU0000002000777098,Plan d'eau,,lac de plan vianney
"MULTIPOINT ((5.77893155362518 44.9734050880463))",PLANDEAU0000002000777250,Plan d'eau,,lac de pierre-châtel
"MULTIPOINT ((5.91541053181537 44.9503474502076))",PLANDEAU0000002000777249,Plan d'eau,,lac de rif bruyant
"MULTIPOINT ((6.15916766985962 44.9195548511772))",PLANDEAU0000002000777099,Plan d'eau,,lac du salude
